RN,HN,Y_lat,X_long,Y_utm,X_utm,R_G,R_G_1085,A_Glac,A_Agr,A_Bog,A_L,A_For,A_Mount,A_U,A_LE,H_10,H_20,H_30,H_40,H_50,H_60,H_70,H_80,H_90,H_MAX,H_MIN,H_F,Y_G_Lat,X_G_Long,Y_G_UTM,X_G_UTM,C_S,R_TL_net,P_Jan,P_Feb,P_Mar,P_Apr,P_Mai,P_Jun,P_Jul,P_Aug,P_Sep,P_Oct,P_Nov,P_Dec,T_Jan,T_Feb,T_Mar,T_Apr,T_Mai,T_Jun,T_Jul,T_Aug,T_Sep,T_Oct,T_Nov,T_Dec,T_N,W_Jan,W_Feb,W_Mar,W_Apr,W_Mai,W_Jun,W_Jul,W_Aug,W_Sep,W_Oct,W_Nov,W_Dec,ID,R_L_sqrt,log_R_G_1085,Q_N_cuberoot,T_Feb_sqrd,T_Mar_cubed,W_Mai_sqrt,A,C_L,Q_N,R_L,O,R_TL,P_N,P_Med1Max,P_Med2Max,P_Med3Max,P_Med4Max,P_Med5Max,P_S,W_N,W_Med1Max,W_Med2Max,W_Med3Max,W_Med4Max,W_Med5Max,Q_N_SN,A_P,D,D_net,M_200_h,M_200_d,M_200_d_SN
2,265,61.9461098,11.0835123,6874376,294592,7.750652917,4.905843981,0,0.967601477,7.418277992,0.967601477,40.47799513,46.60613782,0,0.089801584,569,737,835,894,926,957,999,1051,1106,1433,338,1095,62.1230158,11.11160175,6893885.498,297510.4715,7.948983974,611149.5859,27.92013427,20.25005947,22.3204195,21.5940967,38.36898393,62.23185513,77.67561857,66.3860862,62.15963503,48.9089139,37.64414573,32.40367237,-12.25024038,-11.37846494,-8.041551857,-3.113393726,3.671900106,8.691308949,9.965205158,8.873581352,4.366416297,0.132966869,-6.448733329,-10.2378708,-1.314073026,1.120653333,1.29855,5.195066667,50.10801667,161.93239,67.40720667,80.76485,69.13706333,64.0386,37.96989,7.55256,1.011773333,2-265,6.77728664501041,1.77594236593927,2.57530866285016,129.469464390809,-520.019465649326,12.7252658125479,620.090000127379,39.6472896550834,17.079999993844,45.9316142686365,132001.688083751,641399.05955359,517.863620651757,23.3389519908142,30.0825005014699,34.8898384876318,39.8257255067532,44.8712899867161,58.0538894719422,547.53661983648,198.700003068371,175.360000568228,79.6800002967011,128.339999445267,184.200006111534,509.715424088716,4.69759145978034,1034.36446229069,985.582070345452,23.9999999916493,95.0000000379486,66.9999999738053
237,1,70.5636063,29.7118778,7894752,1041686,20.50743713,21.99795261,0,0,0,2.613429093,0,95.75923393,0,1.533339251,176,213,238,262,285,319,365,412,444,480,142,338,70.56104721,29.75857758,7894877.851,1043381.401,6.782728391,17108.71077,54.73637687,43.70246373,38.37840593,33.56710177,30.81362333,41.1657972,52.98000017,60.8047823,64.3156527,64.53840553,53.20333367,50.65637707,-9.114114061,-9.043218028,-6.916512376,-3.431642506,1.255427768,5.905458936,9.186348757,8.300046743,4.931632859,0.228882661,-4.476768123,-7.686334727,-0.905066008,1.134433333,0.411666667,1.4189,25.6871,224.7764667,135.8127333,55.72206667,65.6727,66.94663333,46.10523333,10.6368,1.117866667,237-1,2.54665506914679,3.13540519501038,3.30772600586572,81.7797923019442,-330.873111198537,14.9925470384455,21.9299999905746,5.95030529306464,36.1900000153572,6.48545204121106,22246.4766000285,20767.8921000571,588.86232046811,23.1782610109627,31.4130440104783,33.682608503368,37.6021740047634,42.5130435116168,65.4353817156988,635.44260001936,188.534786004429,166.652178504077,74.9956539107049,117.295653920864,178.526087856975,993.56956433289,0.985774081402097,947.008304103193,780.15096981506,25.9999999994415,72.9999999891675,58.0000000263077
101,1,62.531395,6.6176691,6961392,69509,49.18,20.41,0,5.53,1.85,11.14,60.41,11.22,0.05,10.98006505,46,64,92,122,159,208,278,361,443,741,45,696,62.53379516,6.721649362,6960808.705,74933.52176,12.60612333,34339.75312,140.515,119.9725,125.2823333,96.41875,68.97833333,75.9995,100.05475,116.14125,200.1623333,194.31475,179.2281667,196.522,-0.679217742,-0.602530275,0.953465054,3.153525,7.952206989,10.97163889,12.32210215,12.28643548,9.111097222,6.644930108,2.496238889,0.501260753,5.425929377,130.4038333,104.7161667,151.5781667,162.4305,112.7928333,87.37533333,108.1198333,127.8095,210.8216667,205.2153333,168.9768333,176.2036667,101-1,3.48281495353029,3.06385810260159,3.79509986984746,0.363042732291576,0.8667908941163,10.6203970406007,39.9099999975798,11.370000002701,54.6599999726743,12.1300000005342,29894.5467559238,44682.3380233476,1613.58966711958,46.4825000152425,66.8287499884198,81.75624996285,93.2937499627373,105.137499969662,63.9195871766965,1746.44366711983,113.238638043114,101.585986755813,46.7409098445208,70.632955685729,105.096213642812,1372.55641724539,1.33502608902221,1119.57750002649,860.429794968844,15.9999999961635,132.999999970507,113.999999955027
212,11,69.8263016,23.5168056,7769359,826880,2.239346128,1.064555543,0,0.06,16.08,7.23,35.29,32.22,0.01,0.386968013,368,389,412,433,449,469,492,522,585,1085,0,1085,69.19890565,23.16561842,7698587.832,822737.0794,3.591130269,5421849.908,21.8510669,17.7385821,19.194271,16.72268683,22.56393167,38.64233693,69.20277007,61.65760783,42.83374803,36.43368003,25.9210373,20.18336177,-16.05947682,-15.37175143,-12.10738686,-6.086225627,1.137250444,8.068355272,11.1185073,8.998687992,3.622077618,-2.70087479,-9.477822716,-14.30329938,-3.596829917,0.049805667,0.084291,0.093656667,15.510861,134.025577,52.86402967,70.68616033,63.575363,42.410209,21.49707333,2.024138333,0.032327333,212-11,14.5488463599777,0.724914969832917,2.14650595293432,236.290742025707,-1774.8075116558,11.5769416082141,6181.79999889298,133.089954070853,9.8900000036136,211.668930406235,651872.68927855,7018356.48748445,392.945080567071,20.8844914992727,27.4679010121418,33.0225309977108,36.3534180065324,41.4758774926843,67.519906600479,402.853492231869,78.9882212302902,70.8973835165304,33.0193723455602,50.9149222720173,73.0928022883366,267.919401873032,9.48314006587761,1135.32571464266,877.066534925354,25.9999999994415,52.0000000217658,53.0000000237376
80,4,61.2032433,5.7855258,6820350,5965,70.13857251,59.65668824,0,0,0.12,3.37,9.99,78.94,0,1.205115841,519,580,610,634,661,695,732,771,805,886,335,551,61.22993973,5.773598278,6823334.607,5798.938171,17.19432549,16307.57931,273.7491667,196.9345833,229.24125,122.9470833,111.0166667,151.8066667,167.4791667,196.7958333,358.1616667,341.87,313.77,327.3729167,-5.126693548,-5.263924466,-3.513225806,-0.912291667,4.609462366,8.449263889,9.879233871,9.583212366,6.006680556,3.094166667,-1.532263889,-3.862284946,1.784277949,97.02333333,51.22033333,62.67033333,122.452,587.1323333,502.5826667,281.8236667,220.6556667,372.4056667,334.2033333,187.3453333,128.7313333,80-4,2.42447478881443,4.10522990532,4.63632239334492,27.7089007837534,-43.3628873643994,24.2308137151851,8.31000000110226,5.65224447224753,99.6600000146243,5.87807800159679,16017.5996049224,18904.040286986,2791.14500030158,78.274999983369,103.431250022226,140.537499989336,172.099999962569,200.818750009582,68.6785276519316,2948.24599931568,52.9657810250818,48.0056746598298,22.9491138600827,35.098050337889,50.8441498155026,3788.04916740008,0.518804328127727,2274.85442653171,1962.40424870995,21.0000000058081,180.999999951885,149.999999985562
2,280,60.2363091,10.9904366,6684475,278045,11.31804694,10.58021608,0,2.635740643,5.648015664,5.271481286,84.34370058,0,0,1.090180706,312,393,441,482,519,546,571,604,654,807,174,633,60.32556634,10.81903108,6694927.53,269196.6389,7.347889205,317683.8247,62.04723233,49.84850277,54.35001243,50.23490517,61.54972337,72.857522,85.96539637,93.85641517,94.8953834,103.421736,91.08142093,70.1017987,-7.730378986,-7.530905708,-4.126644749,0.791858707,7.303597892,12.25444487,13.47989125,12.18137876,7.532816774,3.172278357,-2.366568132,-5.903676201,2.421507736,5.25438,7.073286667,17.70282667,156.8487733,256.7780267,82.37364667,94.06664,101.0012267,101.7607867,94.57092,42.91802,10.74956,2-280,6.92012433878037,2.44929813172896,2.72702624060162,56.714540782787,-70.2734459028997,16.0242948893235,265.580000116276,28.6411039187869,20.2800000056179,47.8881208641804,94871.7890386212,388702.908715053,890.210049006641,37.3390569859671,56.1694334978311,64.7922640313921,71.7077355132318,75.4298109827992,55.9118845320643,971.098093149612,53.5333345193884,48.5185196251838,22.5370374557019,35.9666676163313,50.8000012403107,564.825257190002,2.79935692735093,1463.6000832129,1196.18881245969,29.0000000003923,91.9999999954883,89.9999999702762
79,3,61.1598701,6.2783852,6811910,31630,79.4259519,72.02753759,0,0,0,3.333333333,23.33333333,66.66666667,0,1.325246556,431,574,693,760,820,886,949,1040,1129,1346,289,1057,61.17680082,6.334188405,6813392.102,34905.11786,22.38734599,44527.88184,186.679375,134.4340625,159.0555208,81.44520833,79.5190625,112.6857292,128.8157292,144.143125,260.5651042,251.6976042,218.9439583,223.4078125,-6.178484543,-6.281303751,-4.644643817,-1.839663194,3.731643145,7.792,9.33093078,8.99953629,5.251590278,2.112681452,-2.569267361,-4.928696237,0.89802692,41.7173,26.9648,34.34766667,85.5867,375.3691,400.9516667,258.7403333,178.1327667,259.0292,222.6688,102.688,62.6243,79-3,3.30200504051366,4.29083659727635,3.98829913873742,39.4547768123267,-100.197582852899,19.3744445081659,30.0000000101353,8.06086868494949,63.439999979281,10.9032372875776,25903.8319893401,52129.3187820101,1981.39229130116,57.4796875274512,86.5328124767643,110.08906246849,133.843750024675,157.384375050616,54.9409500489822,2048.82063380367,53.4911774057846,46.7735300644562,22.0117650408184,33.497060174662,49.4000013242225,2655.50812620769,1.15812980732028,1737.6439675015,1484.26272727452,18.9999999968376,140.000000054697,124.999999962212
212,49,70.0264359,22.941637,7788532,802014,23.40848809,27.53170045,0,0.12,1.19,3.52,12.77,73.9,0,0,196,316,382,459,531,614,686,741,825,1146,30,1116,69.97200953,22.73336652,7781566.649,794827.6777,13.86906489,170650.0455,36.7407464,32.24363637,30.2938464,23.938695,22.9283454,34.69864827,52.23393907,50.11589727,44.3395805,54.09734287,40.8834499,41.5492773,-12.61894578,-12.09065376,-10.01531694,-5.444708617,0.622431006,6.62738618,10.15053462,8.705093613,4.03651827,-1.511609163,-7.361754478,-11.28990902,-2.515911172,2.342833333,2.6037,2.888333333,31.4066,169.8052,87.6086,55.89706667,53.09,44.5767,37.56266667,9.5275,4.001233333,212-49,5.04714431165019,3.35101576562242,3.06842736481996,146.183908344202,-1004.60212385302,13.0309324301832,145.050000062747,20.4964988140576,28.8899999861864,25.4736657026229,72657.3439059226,200309.289798143,464.063404722691,19.3650349932312,27.8961535016954,31.4898604960527,34.9800694846749,40.0996509986865,57.2996797671991,501.310433530396,51.1635931589382,45.8257290024652,21.8131071602024,33.0975733497786,47.4121365364562,727.213892660934,1.9963570446953,1380.96717897879,1176.49117843911,25.9999999994415,43.0000000131768,45.9999999775016
244,2,69.7007141,29.3213081,7797397,1050092,2.559801694,1.735623118,0,0,18.81199214,12.5300092,57.21697969,8.59103612,0.101869994,0.629356781,117,142,170,197,213,230,250,270,295,440,32,408,69.62176077,28.35498784,7780277.668,1015672.499,2.362448054,2572198.936,28.0237829,20.22782887,20.02238573,20.457312,24.75675533,42.71463543,61.55096553,59.367942,46.63195623,39.4829282,34.07293377,27.674067,-14.8194444,-14.18934891,-9.999388846,-4.072114301,2.347592387,8.670211096,12.04642117,9.935693137,4.993291087,-0.846846357,-7.739350574,-12.96550257,-2.219898924,0.186678,0.0264,0.151066667,25.508868,180.6828093,53.37055133,67.53672333,65.46922533,50.249264,26.94552333,5.673554,0.072818,244-2,11.7264935924135,1.006359241003,2.14505805582559,201.337622489718,-999.816665005048,13.4418305784592,2947.18999998762,88.0994261235671,9.869999995604,137.510651972916,407353.1261223,3084472.21608475,424.9834929277,19.1429540079579,25.0934650082099,31.6502720142395,35.98967000593,39.5748979849995,66.3375129255969,475.87348115092,53.8406985604161,48.6197683316985,23.1251941722251,35.4492255685342,51.8697684858618,364.602368724727,7.23497579836174,1046.58071454426,872.763186492332,25.9999999994415,80.0000000260895,59.0000000055625
104,22,62.5095024,8.0713844,6950087,143673,49.36208036,52.04535242,0,0,0,7.336757153,0,80.70432869,0,3.95885992,914,932,980,1053,1132,1188,1233,1278,1352,1575,880,695,62.51981056,8.051076704,6951449.029,142769.9411,15.6370982,10905.26591,92.72861083,72.70972217,84.50555547,53.9766665,37.8161108,50.42555543,78.69472173,75.0569444,116.1922219,108.5608334,104.3805557,118.2633333,-8.331039417,-8.110205595,-6.419578854,-3.844027789,2.07568102,6.070814832,7.581989243,7.465779574,3.537944447,0.488754468,-4.464435178,-6.967240135,-0.909630282,3.882666667,3.233533333,4.3491,21.50016667,332.9840667,328.6257,143.0815,87.14346667,107.0186,88.6056,20.54936667,6.601766667,104-22,2.56593087880961,3.97114725368217,3.83585635208039,65.7754347931693,-264.557217049972,18.2478510159416,13.6300000039739,5.921564739051,56.4400000008684,6.58400127482865,22049.6815810056,16120.3153415471,993.310831775731,39.1083329808745,54.1124995255363,67.7541664983836,77.5291670042558,83.6250004642532,68.3753945425191,1147.57553330578,68.0433974221964,61.205661168902,27.8867928165848,42.6849063721657,66.8603781617675,2626.49027830661,0.618149514461416,1182.70838979952,800.092876056467,16.9999999990443,228.000000010388,101.000000016033
156,13,66.4723663,14.3160143,7372730,469532,25.36396039,22.83327267,20.39,0,0.11,1.39,7.61,65.9,0,0.128078602,441,644,741,838,924,998,1069,1145,1221,1565,73,1492,66.61162257,14.44217966,7388185.014,475293.7112,15.95387626,438462.3964,144.5983776,120.0066998,111.5073357,74.55456133,61.82316873,67.5434651,101.8229168,106.3047149,156.9307784,194.7849887,142.9246931,165.0365351,-9.874256855,-9.286376142,-7.89102222,-4.63672515,0.580358306,5.370286182,7.994675289,7.548126081,3.359044957,-0.616982889,-5.565835883,-8.331812753,-1.77921009,9.960186667,8.01926,6.506203333,26.00879667,223.0689767,457.8203333,347.68636,168.52807,141.82351,121.2227767,30.64446,19.77850667,156-13,6.40256274102006,3.17108261571393,4.14799826046488,86.2367818507068,-491.359999759636,14.935493855243,306.540000131579,35.8416826161513,71.370000001215,40.9928096526983,112225.320554322,463996.01833639,1447.83823565916,48.3565790017817,68.3011515083152,85.2082240001236,99.513816517816,112.959868543449,66.3514954942189,1561.0674405352,54.8077449405711,49.2272735817265,23.3451182561969,35.4700342361738,52.1212131458621,2466.79058148613,2.73146914828153,1513.65569348614,1430.35948389413,18.9999999968376,287.000000068989,134.999999940812
109,21,62.2558937,9.5436783,6914632,216855,34.28410995,35.14660328,0.96,0,2.51,1.03,0.48,87.52,0.04,0.033654872,1073,1118,1173,1224,1263,1309,1383,1459,1542,2281,989,1292,62.25783355,9.406458369,6915564.903,209864.7029,8.035351112,181977.0999,29.5417519,25.24946497,25.37547457,18.57291967,28.9902191,52.43464717,68.62143563,56.8347929,48.13734797,45.06012163,37.6560826,37.5563746,-10.8174327,-10.29491407,-8.357173686,-5.055768053,1.282561797,5.910596124,7.301499106,6.762831019,2.491647202,-1.034656615,-6.537934303,-9.059715088,-2.284038272,0.502543333,0.719333333,1.537833333,19.45889333,166.61741,96.33234333,74.06448667,59.25414333,45.60261333,32.30735667,3.2632,0.25703,109-21,4.30707186473806,3.58758298236436,2.57178566434445,105.985255708684,-583.684666452935,12.9080366438897,135.960000023397,16.7197013557695,17.0099999930638,18.5508680480182,61632.1365053058,190240.539916229,474.030632910339,20.0981750015491,26.7956205004246,32.2978105144274,34.3729930059227,35.8927004953575,56.1429108820426,499.917186647713,61.2361941263985,54.9324406295747,25.9050942356512,39.3230570412639,57.5597863941331,909.013113167256,2.20599199040067,1399.23904283592,1338.46057511613,18.000000001869,62.9999999753335,47.0000000136272
62,15,60.6303902,6.4993658,6751712,35793,23.39081538,21.37179135,0.391098596,0.97774649,2.346591576,2.737690172,27.76800031,61.98912746,0,0.04859748,550,718,825,924,1010,1084,1153,1231,1323,1602,95,1507,60.70360414,6.800765291,6757881.346,52912.0277,15.3758964,1141717.684,154.8938532,103.822534,123.163373,56.92142313,67.9641455,95.8450167,108.4505392,132.8533988,214.4848409,215.0720469,179.1763415,180.4732488,-7.329625011,-7.540585821,-6.065269662,-3.066131911,2.482141934,6.867885212,8.540662755,8.21393699,4.516688104,1.241272734,-3.507204882,-6.071411897,-0.143136788,22.33486667,15.31842333,19.52621333,46.60520333,279.8234133,409.9273333,268.3351833,177.0362467,215.22538,184.15544,70.35141,38.18057,62-15,7.16553832466467,3.10780085052572,3.91812731543195,56.8604345238662,-223.126083871162,16.7279231615882,511.380000121575,36.4511408133796,60.1499999746956,51.3449394822382,155629.84371658,1251223.63692626,1633.12076159722,52.456237995441,73.6473684655926,96.797562482541,118.231578514044,134.996295456641,65.1521664969304,1746.8196837321,71.9495942511076,63.3764237409855,29.2829272066246,45.1382122932637,66.5317083956541,2475.12827019187,3.28587363399268,2446.75903266914,2232.62091603106,21.0000000058081,165.000000016404,126.000000006114
105,1,62.7932014,7.7260652,6983503,129534,20.63,9.71,0,3.35,15.93,8.19,57.4,9.59,0.02,4.73491474,71,106,148,184,235,282,329,381,473,795,7,788,62.83811279,7.860510448,6987608.867,136903.6802,10.08663989,183922.8044,162.1269117,129.9291667,139.1237254,102.7679414,68.3823529,80.5916179,108.2162257,111.6242646,202.8725244,196.5467404,177.9351225,211.324755,-2.435423777,-2.227928378,-0.483240827,2.137998359,7.355882369,10.65825653,11.9436994,11.76138362,8.258707504,5.431511677,1.01620587,-1.139490049,4.356463526,119.9432433,91.15226667,145.9519533,221.51262,194.20813,100.20987,119.4297733,125.04871,219.8503067,208.2682067,157.8397633,170.4679867,105-1,4.80312398296325,2.37117788445966,3.60421317420873,4.96366485749771,-0.112847217922562,13.9358577059326,137.589999939498,18.1300000042287,46.8199999970614,23.0699999957168,63340.7461437275,219434.291208475,1691.44134788097,51.7051470162961,77.1161764618743,93.8698529669438,109.097058503017,119.013603059161,58.528297779021,1873.88283031696,72.0673919105496,64.506522647072,29.5195655062209,46.0456529607938,67.0565229595311,1848.38249943884,2.17221943940064,1594.84186005088,1336.74543523534,18.9999999968376,129.999999940774,114.999999958226
2,268,61.7995491,8.4472179,6869267,154948,21.75902744,17.24064566,10.89614454,0.633496776,0.380098065,1.900490327,11.40294196,71.20503757,0,0.061451768,954,1138,1279,1383,1466,1558,1671,1803,1938,2462,476,1986,61.66843433,8.249378248,6855477.548,143017.7534,17.98889361,872125.7214,56.5080264,38.45511333,43.26466737,26.03455017,35.00457487,51.730375,70.5949074,70.43483547,75.59537037,75.7873234,65.55239077,57.66361527,-10.92753436,-10.62092718,-8.96690141,-5.795006889,0.120039635,4.69820847,6.266965747,5.683386957,1.40660943,-1.955317419,-6.910550217,-9.317858844,-3.026573839,0.6658,1.27248,2.248706667,12.14958,148.4184467,237.6305933,153.15922,93.37244667,68.56883333,38.92733667,4.243006667,1.357426667,2-268,6.9300825076726,2.90365238204601,3.11136997097326,112.804094162863,-720.986585319763,12.1827109749842,789.270000291887,35.9448853559117,30.1200000020574,48.0260435631498,161276.062579894,962813.975248319,666.625750006366,21.3323865022588,30.3069439946582,36.8594695057893,41.7873730185854,47.4371840124719,58.437677121473,762.013876385122,77.2955569551254,68.3677787682326,29.1616671207583,46.0083342304039,67.8638900939722,1025.13925922239,4.89390668199747,1219.87909700388,1104.97766491393,14.0000000053864,62.9999999753335,45.9999999775016
